#,Date Opened,Month Opened,Author,Date Closed,Days Open
31157,2018-12-7,2018-12,AlexeyTokmakov,2018-12-7,1
31158,2018-12-7,2018-12,j1r1k,2018-12-14,8
31159,2018-12-7,2018-12,webcarrot,2018-12-10,4
31160,2018-12-7,2018-12,silh,2018-12-10,4
31161,2018-12-7,2018-12,a-tarasyuk,2018-12-7,1
31162,2018-12-7,2018-12,DominikPalo,2018-12-7,1
31163,2018-12-7,2018-12,ThibaudAV,2018-12-10,4
31164,2018-12-7,2018-12,leonard-thieu,2018-12-13,7
31165,2018-12-7,2018-12,BendingBender,2018-12-7,1
31166,2018-12-7,2018-12,themindoverall,2018-12-13,6
31167,2018-12-7,2018-12,BendingBender,2018-12-7,1
31168,2018-12-7,2018-12,alvaro450,2018-12-7,1
31169,2018-12-7,2018-12,amcasey,2018-12-7,1
31170,2018-12-7,2018-12,BendingBender,2018-12-7,1
31171,2018-12-7,2018-12,BendingBender,2018-12-7,1
31172,2018-12-7,2018-12,BendingBender,2018-12-7,1
31173,2018-12-7,2018-12,BendingBender,2018-12-7,1
31174,2018-12-7,2018-12,BendingBender,2018-12-7,1
31175,2018-12-7,2018-12,gwmccull,2018-12-18,11
31176,2018-12-7,2018-12,niyari,2018-12-13,6
31177,2018-12-8,2018-12,BendingBender,2018-12-12,5
31178,2018-12-8,2018-12,BendingBender,2018-12-17,10
31179,2018-12-8,2018-12,denisname,2018-12-13,6
31180,2018-12-8,2018-12,BendingBender,2018-12-17,10
31181,2018-12-8,2018-12,denisname,2018-12-13,6
31182,2018-12-8,2018-12,denisname,2018-12-12,5
31183,2018-12-8,2018-12,TeamworkGuy2,2018-12-17,10
31184,2018-12-8,2018-12,ffflorian,2018-12-14,7
31185,2018-12-8,2018-12,ynishi,2018-12-12,5
31186,2018-12-8,2018-12,BendingBender,2018-12-17,10
31187,2018-12-8,2018-12,BendingBender,2018-12-17,10
31188,2018-12-8,2018-12,infctr,2018-12-21,13
31189,2018-12-8,2018-12,leonard-thieu,2018-12-9,1
31190,2018-12-8,2018-12,BendingBender,2018-12-17,10
31191,2018-12-8,2018-12,BendingBender,2018-12-17,10
31192,2018-12-8,2018-12,BendingBender,2018-12-17,10
31193,2018-12-8,2018-12,BendingBender,2018-12-17,9
31195,2018-12-9,2018-12,cprecioso,2018-12-19,11
31196,2018-12-9,2018-12,cprecioso,2018-12-18,10
31197,2018-12-9,2018-12,cprecioso,2018-12-17,9
31199,2018-12-9,2018-12,BendingBender,2018-12-17,9
31200,2018-12-9,2018-12,BendingBender,2018-12-17,9
31201,2018-12-9,2018-12,BendingBender,2018-12-17,9
31202,2018-12-9,2018-12,BendingBender,2018-12-17,9
31203,2018-12-9,2018-12,BendingBender,2018-12-17,9
31204,2018-12-9,2018-12,BendingBender,2018-12-17,9
31205,2018-12-9,2018-12,BendingBender,2018-12-17,9
31206,2018-12-9,2018-12,BendingBender,2018-12-17,9
31207,2018-12-9,2018-12,janriemer,2018-12-16,7
31208,2018-12-9,2018-12,jameswilddev,2018-12-18,9
31209,2018-12-9,2018-12,BendingBender,2018-12-17,9
31210,2018-12-9,2018-12,kclnn,2018-12-17,9
31211,2018-12-9,2018-12,BendingBender,2018-12-17,8
31212,2018-12-9,2018-12,bradleyayers,2018-12-10,2
31213,2018-12-9,2018-12,BendingBender,2018-12-17,8
31214,2018-12-9,2018-12,BendingBender,2018-12-17,8
31216,2018-12-9,2018-12,BendingBender,2018-12-17,8
31218,2018-12-9,2018-12,madmages,2018-12-18,9
31219,2018-12-9,2018-12,qgolsteyn,2018-12-17,8
31221,2018-12-9,2018-12,thepocp,2018-12-31,22
31222,2018-12-9,2018-12,Calamitizer,2018-12-17,8
31223,2018-12-9,2018-12,maddijoyce,2018-12-12,3
31224,2018-12-9,2018-12,kevoneil,2018-12-9,1
31228,2018-12-10,2018-12,dolezel,2018-12-17,8
31229,2018-12-10,2018-12,dborysov,2018-12-18,9
31231,2018-12-10,2018-12,Skn0tt,2018-12-18,9
31232,2018-12-10,2018-12,tiant167,2018-12-12,3
31233,2018-12-10,2018-12,Syncfusion-JavaScript,2018-12-14,5
31234,2018-12-10,2018-12,adrienharnay,2018-12-18,9
31235,2018-12-10,2018-12,chigix,2018-12-18,9
31236,2018-12-10,2018-12,denissb,2018-12-18,9
31237,2018-12-10,2018-12,metsawyr,2018-12-10,1
31238,2018-12-10,2018-12,JosueDevMark,2018-12-18,9
31239,2018-12-10,2018-12,richieforeman,2018-12-12,3
31240,2018-12-10,2018-12,alexeagle,2018-12-14,4
31241,2018-12-10,2018-12,aecz,2018-12-12,3
31242,2018-12-10,2018-12,kevinsperrine,2018-12-12,3
31243,2018-12-10,2018-12,dsabanin,2018-12-18,8
31244,2018-12-10,2018-12,BendingBender,2018-12-17,8
31246,2018-12-10,2018-12,jclyons52,2018-12-10,1
31247,2018-12-10,2018-12,jclyons52,2018-12-17,8
31248,2018-12-10,2018-12,davimacedo,2018-12-25,15
31249,2018-12-10,2018-12,BendingBender,2018-12-12,2
31250,2018-12-10,2018-12,BendingBender,2018-12-17,8
31251,2018-12-10,2018-12,MLoughry,2018-12-18,8
31252,2018-12-10,2018-12,BendingBender,2018-12-17,8
31253,2018-12-10,2018-12,BendingBender,2018-12-18,8
31254,2018-12-10,2018-12,kjin,2018-12-12,2
31255,2018-12-10,2018-12,MLoughry,2018-12-18,8
31257,2018-12-10,2018-12,Rokt33r,2018-12-11,1
31258,2018-12-10,2018-12,faustbrian,2018-12-12,2
31260,2018-12-11,2018-12,rarmatei,2018-12-17,7
31263,2018-12-11,2018-12,hvoecking,2018-12-17,7
31264,2018-12-11,2018-12,Vijayasingam,2018-12-18,8
31266,2018-12-11,2018-12,dogan-acuris,2018-12-18,8
31267,2018-12-11,2018-12,jakeboone02,2018-12-13,3
31268,2018-12-11,2018-12,P4sca1,2018-12-12,2
31269,2018-12-11,2018-12,gastwork13,2018-12-12,2
31270,2018-12-11,2018-12,donatj,2018-12-18,8
31271,2018-12-11,2018-12,Gelio,2018-12-13,3
31272,2018-12-11,2018-12,leonard-thieu,2018-12-13,3
31274,2018-12-11,2018-12,jessetrinity,2018-12-11,1
31275,2018-12-11,2018-12,alecmolloy,2018-12-18,7
31276,2018-12-11,2018-12,alecmolloy,2018-12-18,7
31277,2018-12-11,2018-12,dyladan,2018-12-18,8
31278,2018-12-11,2018-12,bradleyayers,2018-12-11,1
31279,2018-12-11,2018-12,janaagaard75,2018-12-13,3
31280,2018-12-11,2018-12,ferdaber,2018-12-11,1
31281,2018-12-11,2018-12,tgriesser,2019-1-4,25
31282,2018-12-11,2018-12,jb1361,2018-12-12,2
31283,2018-12-11,2018-12,BendingBender,2018-12-13,3
31284,2018-12-11,2018-12,awwong1,2018-12-20,9
31285,2018-12-11,2018-12,BendingBender,2018-12-13,2
31286,2018-12-11,2018-12,joshuaobrien,2018-12-12,1
31287,2018-12-11,2018-12,BendingBender,2018-12-17,6
31288,2018-12-11,2018-12,BendingBender,2018-12-17,6
31289,2018-12-11,2018-12,BendingBender,2018-12-17,6
31290,2018-12-11,2018-12,robertbullen,2018-12-31,20
31292,2018-12-11,2018-12,manindr,2018-12-12,1
31293,2018-12-11,2018-12,Forzoom,2018-12-11,1
31294,2018-12-11,2018-12,Forzoom,2018-12-13,2
31295,2018-12-12,2018-12,BendingBender,2018-12-17,6
31296,2018-12-12,2018-12,UrielCh,2018-12-12,1
31297,2018-12-12,2018-12,tomashubelbauermicrosoft,2018-12-12,1
31299,2018-12-12,2018-12,acidghost,2018-12-13,2
31300,2018-12-12,2018-12,tbarron-xyz,2018-12-18,7
31301,2018-12-12,2018-12,tombarton,2018-12-18,7
31302,2018-12-12,2018-12,fbarbare,2018-12-19,8
31303,2018-12-12,2018-12,oBusk,2018-12-24,13
31304,2018-12-12,2018-12,HKCordel,2018-12-12,1
31306,2018-12-12,2018-12,ApeNox,2018-12-12,1
31307,2018-12-12,2018-12,manuth,2018-12-17,6
31308,2018-12-12,2018-12,sgreav,2018-12-13,2
31309,2018-12-12,2018-12,Jimexist,2018-12-13,2
31310,2018-12-12,2018-12,BendingBender,2018-12-12,1
31311,2018-12-12,2018-12,dalen,2018-12-18,7
31312,2018-12-12,2018-12,jul1ans,2018-12-19,8
31313,2018-12-12,2018-12,ka2jun8,2018-12-24,13
31314,2018-12-12,2018-12,BendingBender,2018-12-17,6
31318,2018-12-12,2018-12,BendingBender,2018-12-13,2
31319,2018-12-12,2018-12,saboya,2018-12-18,7
31320,2018-12-12,2018-12,BendingBender,2018-12-17,6
31321,2018-12-12,2018-12,ElizabethSamuel-MSFT,2018-12-13,2
31322,2018-12-12,2018-12,BendingBender,2018-12-17,5
31323,2018-12-12,2018-12,BendingBender,2018-12-17,5
31324,2018-12-12,2018-12,saboya,2018-12-17,5
31325,2018-12-12,2018-12,TiuSh,2018-12-13,2
31326,2018-12-12,2018-12,saboya,2018-12-17,5
31327,2018-12-12,2018-12,thom-nic,2018-12-18,7
31328,2018-12-12,2018-12,daem0ndev,2018-12-12,1
31329,2018-12-12,2018-12,BendingBender,2018-12-17,5
31330,2018-12-12,2018-12,BendingBender,2018-12-17,5
31331,2018-12-12,2018-12,BendingBender,2018-12-17,5
31332,2018-12-12,2018-12,sandersn,2018-12-12,1
31333,2018-12-12,2018-12,mike-north,2018-12-13,1
31334,2018-12-12,2018-12,LucianBuzzo,2018-12-18,6
31335,2018-12-12,2018-12,BendingBender,2018-12-17,5
31336,2018-12-12,2018-12,NShumway,2018-12-18,6
31337,2018-12-12,2018-12,BendingBender,2018-12-17,5
31338,2018-12-12,2018-12,BendingBender,2018-12-17,5
31339,2018-12-12,2018-12,CFT-Chris,2018-12-12,1
31340,2018-12-12,2018-12,BendingBender,2018-12-13,1
31341,2018-12-12,2018-12,kirbysayshi,2019-1-2,21
31342,2018-12-12,2018-12,BendingBender,2018-12-13,1
31343,2018-12-12,2018-12,BendingBender,2018-12-17,5
31344,2018-12-12,2018-12,BendingBender,2018-12-17,5
31345,2018-12-12,2018-12,BendingBender,2018-12-17,5
31346,2018-12-12,2018-12,mscharlock,2018-12-21,9
31347,2018-12-12,2018-12,kbrandl,2018-12-13,1
31348,2018-12-12,2018-12,perryh,2018-12-12,1
31349,2018-12-12,2018-12,manav-m,2018-12-19,8
31350,2018-12-13,2018-12,ifiokjr,2018-12-25,13
31351,2018-12-13,2018-12,OliverJAsh,2018-12-18,6
31352,2018-12-13,2018-12,l0ck3,2018-12-18,6
31353,2018-12-13,2018-12,BendingBender,2018-12-17,5
31354,2018-12-13,2018-12,Samox,2018-12-17,5
31355,2018-12-13,2018-12,dddotsev,2018-12-17,5
31357,2018-12-13,2018-12,hisuwh,2018-12-27,15
31358,2018-12-13,2018-12,tomsturge,2018-12-18,6
31359,2018-12-13,2018-12,BendingBender,2018-12-17,5
31360,2018-12-13,2018-12,devoto13,2018-12-18,6
31361,2018-12-13,2018-12,Vinnl,2018-12-17,5
31362,2018-12-13,2018-12,zposten,2018-12-21,9
31364,2018-12-13,2018-12,zer09,2018-12-18,6
31365,2018-12-13,2018-12,BendingBender,2018-12-17,5
31366,2018-12-13,2018-12,jottenlips,2018-12-19,6
31367,2018-12-13,2018-12,ReyPena,2018-12-18,6
31368,2018-12-13,2018-12,thomaseyexpo,2018-12-13,1
31369,2018-12-13,2018-12,dasa,2018-12-18,6
31370,2018-12-13,2018-12,dasa,2018-12-18,6
31371,2018-12-13,2018-12,pshrmn,2018-12-21,8
31372,2018-12-13,2018-12,perryh,2018-12-15,2
31373,2018-12-13,2018-12,BendingBender,2018-12-17,4
31374,2018-12-13,2018-12,BendingBender,2018-12-17,4
31376,2018-12-13,2018-12,BendingBender,2018-12-17,4
31377,2018-12-13,2018-12,BendingBender,2018-12-17,4
31378,2018-12-13,2018-12,BendingBender,2018-12-17,4
31379,2018-12-13,2018-12,bkendall,2018-12-14,1
31380,2018-12-13,2018-12,zimmi88,2018-12-19,6
31381,2018-12-13,2018-12,BendingBender,2018-12-17,4
31382,2018-12-13,2018-12,BendingBender,2018-12-17,4
31383,2018-12-13,2018-12,daem0ndev,2018-12-18,5
31384,2018-12-13,2018-12,VincentBel,2018-12-14,1
31385,2018-12-13,2018-12,sebald,2018-12-18,5
31386,2018-12-14,2018-12,buffaybu,2018-12-16,3
31387,2018-12-14,2018-12,Epskampie,2018-12-19,6
31389,2018-12-14,2018-12,enricoboccadifuoco,2018-12-20,7
31391,2018-12-14,2018-12,Flarna,2018-12-18,5
31392,2018-12-14,2018-12,QuentinBouygues,2018-12-18,5
31393,2018-12-14,2018-12,nkgrnkgr,2018-12-19,6
31395,2018-12-14,2018-12,alecf,2018-12-19,6
31396,2018-12-14,2018-12,gastwork13,2018-12-18,5
31397,2018-12-14,2018-12,bkendall,2018-12-17,4
31398,2018-12-14,2018-12,sandersn,2018-12-14,1
31401,2018-12-14,2018-12,alecf,2018-12-19,5
31402,2018-12-14,2018-12,AlexJerabek,2018-12-18,4
31403,2018-12-14,2018-12,hlthi,2018-12-20,7
31404,2018-12-14,2018-12,airportyh,2018-12-27,13
31405,2018-12-14,2018-12,tylerthehaas,2018-12-19,5
31407,2018-12-14,2018-12,rictic,2018-12-20,6
31408,2018-12-14,2018-12,sjx233,2018-12-17,3
31409,2018-12-14,2018-12,dmihal,2018-12-20,6
31410,2018-12-14,2018-12,sjx233,2018-12-17,3
31411,2018-12-14,2018-12,jeffkenney,2018-12-18,4
31412,2018-12-15,2018-12,BendingBender,2018-12-18,4
31413,2018-12-15,2018-12,BendingBender,2018-12-18,4
31414,2018-12-15,2018-12,BendingBender,2018-12-17,3
31415,2018-12-15,2018-12,nanspro,2018-12-15,1
31416,2018-12-15,2018-12,BendingBender,2018-12-17,3
31417,2018-12-15,2018-12,nanspro,2018-12-22,8
31418,2018-12-15,2018-12,MatiasOlivera,2018-12-17,3
31419,2018-12-15,2018-12,BendingBender,2018-12-17,3
31420,2018-12-15,2018-12,tomwagner,2018-12-18,4
31421,2018-12-15,2018-12,BendingBender,2018-12-17,3
31422,2018-12-15,2018-12,BendingBender,2018-12-17,3
31423,2018-12-15,2018-12,BendingBender,2018-12-17,3
31424,2018-12-15,2018-12,BendingBender,2018-12-17,3
31425,2018-12-15,2018-12,BendingBender,2018-12-17,2
31426,2018-12-15,2018-12,BendingBender,2018-12-17,2
31427,2018-12-15,2018-12,BendingBender,2018-12-17,2
31428,2018-12-15,2018-12,BendingBender,2018-12-17,2
31429,2018-12-15,2018-12,stenin-nikita,2019-1-11,27
31430,2018-12-15,2018-12,BendingBender,2018-12-17,2
31431,2018-12-15,2018-12,BendingBender,2018-12-17,2
31432,2018-12-15,2018-12,kstiehl,2018-12-24,10
31433,2018-12-15,2018-12,BendingBender,2018-12-17,2
31434,2018-12-15,2018-12,bkendall,2018-12-17,2
31435,2018-12-15,2018-12,BendingBender,2018-12-17,2
31436,2018-12-15,2018-12,BendingBender,2018-12-17,2
31437,2018-12-16,2018-12,pash90,2018-12-17,2
31438,2018-12-16,2018-12,BendingBender,2018-12-17,2
31439,2018-12-16,2018-12,BendingBender,2018-12-17,2
31440,2018-12-16,2018-12,simonbrunel,2018-12-19,4
31441,2018-12-16,2018-12,stephtr,2018-12-18,3
31442,2018-12-16,2018-12,MichaelRBond,2018-12-18,3
31443,2018-12-16,2018-12,BendingBender,2018-12-17,2
31444,2018-12-16,2018-12,BendingBender,2018-12-17,2
31445,2018-12-16,2018-12,BendingBender,2018-12-17,2
31446,2018-12-16,2018-12,BendingBender,2018-12-17,2
31447,2018-12-16,2018-12,ikokostya,2018-12-18,3
31448,2018-12-16,2018-12,denisname,2018-12-21,6
31449,2018-12-16,2018-12,BendingBender,2018-12-17,1
31450,2018-12-16,2018-12,ajafff,2018-12-19,3
31451,2018-12-16,2018-12,errietta,2018-12-19,4
31452,2018-12-16,2018-12,mjomble,2018-12-21,5
31453,2018-12-16,2018-12,BendingBender,2018-12-17,1
31454,2018-12-16,2018-12,BendingBender,2018-12-17,1
31455,2018-12-16,2018-12,BendingBender,2018-12-17,1
31456,2018-12-16,2018-12,BendingBender,2018-12-17,1
31457,2018-12-16,2018-12,wcarson,2018-12-18,2
31458,2018-12-16,2018-12,moshfeu,2018-12-18,3
31459,2018-12-16,2018-12,BendingBender,2018-12-17,1
31460,2018-12-16,2018-12,cspotcode,2018-12-17,2
31461,2018-12-16,2018-12,BendingBender,2018-12-17,1
31462,2018-12-16,2018-12,rostrowski,2018-12-19,3
31463,2018-12-16,2018-12,burtek,2018-12-19,3
31464,2018-12-16,2018-12,BendingBender,2018-12-17,1
31465,2018-12-16,2018-12,dekz,2018-12-20,4
31466,2018-12-17,2018-12,viventus,2018-12-19,3
31467,2018-12-17,2018-12,akashishu777,2018-12-24,8
31468,2018-12-17,2018-12,cakoose,2018-12-18,2
31469,2018-12-17,2018-12,socotra69,2018-12-24,8
31471,2018-12-17,2018-12,j1r1k,2018-12-17,1
31472,2018-12-17,2018-12,marcolanaro,2018-12-31,15
31474,2018-12-17,2018-12,arichter83,2018-12-24,8
31476,2018-12-17,2018-12,jakubkottnauer,2018-12-18,2
31477,2018-12-17,2018-12,Loghorn,2018-12-18,2
31478,2018-12-17,2018-12,Syncfusion-JavaScript,2018-12-24,8
31479,2018-12-17,2018-12,clark-stevenson,2018-12-18,2
31480,2018-12-17,2018-12,franciscosucre,2018-12-24,8
31481,2018-12-17,2018-12,buschtoens,2018-12-24,8
31482,2018-12-17,2018-12,mprobst,2018-12-18,2
31483,2018-12-17,2018-12,pjshy,2018-12-18,2
31484,2018-12-17,2018-12,Kerumen,2018-12-24,8
31487,2018-12-17,2018-12,scalvert,2018-12-18,2
31488,2018-12-17,2018-12,tdukart,2018-12-18,2
31489,2018-12-17,2018-12,bkendall,2018-12-17,1
31490,2018-12-17,2018-12,BendingBender,2018-12-17,1
31492,2018-12-17,2018-12,BendingBender,2018-12-17,1
31493,2018-12-17,2018-12,BendingBender,2018-12-17,1
31494,2018-12-17,2018-12,chdh,2018-12-19,2
31495,2018-12-17,2018-12,solkaz,2018-12-25,9
31496,2018-12-17,2018-12,BendingBender,2018-12-18,1
31497,2018-12-17,2018-12,BendingBender,2018-12-18,1
31498,2018-12-17,2018-12,SimonSchick,2018-12-18,1
31499,2018-12-17,2018-12,garthk,2018-12-25,9
31500,2018-12-17,2018-12,timhwang21,2018-12-24,8
31501,2018-12-17,2018-12,Calder-Ty,2018-12-24,8
31502,2018-12-17,2018-12,Jimexist,2018-12-24,7
31503,2018-12-18,2018-12,mjomble,2018-12-19,2
31504,2018-12-18,2018-12,marknelissen,2018-12-21,4
31507,2018-12-18,2018-12,ltlombardi,2018-12-20,3
31508,2018-12-18,2018-12,devjedi,2018-12-25,8
31510,2018-12-18,2018-12,oBusk,2018-12-18,1
31511,2018-12-18,2018-12,slangeder,2018-12-18,1
31512,2018-12-18,2018-12,runebaas,2018-12-18,1
31513,2018-12-18,2018-12,dsanders11,2018-12-18,1
31514,2018-12-18,2018-12,denisname,2018-12-18,1
31515,2018-12-18,2018-12,N-CAC,2018-12-25,7
31516,2018-12-18,2018-12,DavyJohnes,2018-12-27,10
31517,2018-12-18,2018-12,DanielRose,2018-12-18,1
31518,2018-12-18,2018-12,denisname,2018-12-19,2
31519,2018-12-18,2018-12,AlexJerabek,2018-12-18,1
31520,2018-12-18,2018-12,mkawalec,2018-12-25,8
31522,2018-12-18,2018-12,liamross,2018-12-19,1
31524,2018-12-18,2018-12,misspia,2018-12-24,7
31525,2018-12-18,2018-12,ElizabethSamuel-MSFT,2018-12-19,1
31526,2018-12-18,2018-12,TeamworkGuy2,2018-12-19,1
31527,2018-12-18,2018-12,oBusk,2018-12-19,1
31528,2018-12-18,2018-12,skovhus,2018-12-19,1
31529,2018-12-18,2018-12,mikepthomas,2018-12-19,1
31530,2018-12-18,2018-12,gunn,2018-12-20,2
31531,2018-12-18,2018-12,anasufovic,2018-12-20,2
31532,2018-12-18,2018-12,Phebonacci,2018-12-20,2
31533,2018-12-18,2018-12,virkt25,2018-12-24,6
31534,2018-12-18,2018-12,oriSomething,2018-12-24,6
31535,2018-12-18,2018-12,ayastreb,2018-12-25,8
31536,2018-12-19,2018-12,Loghorn,2018-12-19,1
31537,2018-12-19,2018-12,ugg0t,2018-12-19,1
31541,2018-12-19,2018-12,Slessi,2018-12-19,1
31542,2018-12-19,2018-12,lamortenera,2018-12-20,2
31543,2018-12-19,2018-12,antonvasin,2018-12-28,9
31544,2018-12-19,2018-12,krzysztofzuraw,2018-12-20,2
31545,2018-12-19,2018-12,soerenbf,2019-1-16,29
31546,2018-12-19,2018-12,TobyLi96,2018-12-19,1
31547,2018-12-19,2018-12,sandersn,2018-12-19,1
31548,2018-12-19,2018-12,MatiasOlivera,2018-12-19,1
31549,2018-12-19,2018-12,ajafff,2018-12-20,1
31550,2018-12-19,2018-12,blablapolicja,2018-12-20,1
31552,2018-12-19,2018-12,marknelissen,2018-12-26,7
31553,2018-12-19,2018-12,sandersn,2018-12-19,1
31554,2018-12-19,2018-12,cameron-martin,2018-12-26,8
31555,2018-12-19,2018-12,errietta,2018-12-20,2
31556,2018-12-19,2018-12,marcwjj,2018-12-20,2
31557,2018-12-19,2018-12,solkaz,2018-12-20,1
31558,2018-12-19,2018-12,daniel-cottone,2018-12-20,1
31559,2018-12-19,2018-12,ufolux,2018-12-26,8
31560,2018-12-20,2018-12,leon,2018-12-25,6
31563,2018-12-20,2018-12,jh-pq,2018-12-24,5
31564,2018-12-20,2018-12,smithcyr,2018-12-25,6
31565,2018-12-20,2018-12,adhrinae,2018-12-25,6
31566,2018-12-20,2018-12,ticinum-aerospace,2018-12-20,1
31567,2018-12-20,2018-12,GabrielCastro,2018-12-20,1
31568,2018-12-20,2018-12,ffflorian,2018-12-20,1
31569,2018-12-20,2018-12,leonard-thieu,2019-1-16,27
31570,2018-12-20,2018-12,akpath,2018-12-25,6
31571,2018-12-20,2018-12,moshfeu,2018-12-21,1
31572,2018-12-20,2018-12,Retsam,2018-12-27,8
31573,2018-12-20,2018-12,malthe,2018-12-25,6
31574,2018-12-20,2018-12,knguyen0125,2018-12-25,6
31575,2018-12-20,2018-12,sandersn,2018-12-21,1
31576,2018-12-20,2018-12,ferrantejake,2018-12-21,1
31577,2018-12-20,2018-12,forivall,2018-12-27,8
31578,2018-12-20,2018-12,ldub,2018-12-25,6
31579,2018-12-20,2018-12,burtek,2018-12-21,1
31580,2018-12-21,2018-12,lamortenera,2018-12-24,4
31582,2018-12-21,2018-12,Leko,2018-12-21,1
31583,2018-12-21,2018-12,grgur,2018-12-21,1
31584,2018-12-21,2018-12,ltlombardi,2018-12-21,1
31585,2018-12-21,2018-12,dmtrKovalenko,2018-12-24,4
31586,2018-12-21,2018-12,nielsdB97,2018-12-24,4
31587,2018-12-21,2018-12,renarsvilnis,2018-12-21,1
31589,2018-12-21,2018-12,runebaas,2018-12-21,1
31590,2018-12-21,2018-12,leethree,2018-12-24,3
31591,2018-12-21,2018-12,pjshy,2018-12-26,6
31592,2018-12-21,2018-12,Akuukis,2018-12-21,1
31593,2018-12-21,2018-12,kschat,2018-12-24,4
31594,2018-12-21,2018-12,ulrichb,2018-12-21,1
31596,2018-12-21,2018-12,andrewkittredge,2018-12-27,7
31597,2018-12-21,2018-12,waspothegreat,2018-12-21,1
31598,2018-12-21,2018-12,cprecioso,2018-12-24,4
31599,2018-12-21,2018-12,rawrmonstar,2018-12-26,5
31600,2018-12-21,2018-12,AndrewVetovitz,2018-12-24,4
31601,2018-12-21,2018-12,burtek,2018-12-24,4
31602,2018-12-22,2018-12,davidwandar,2018-12-31,10
31603,2018-12-22,2018-12,steffenvv,2018-12-24,3
31604,2018-12-22,2018-12,jamesadarich,2018-12-24,3
31605,2018-12-22,2018-12,catalandres,2018-12-24,3
31606,2018-12-22,2018-12,nicojs,2018-12-31,9
31607,2018-12-22,2018-12,davidgomes,2018-12-31,9
31608,2018-12-22,2018-12,rockon404,2018-12-24,3
31609,2018-12-22,2018-12,mikefowler,2018-12-24,3
31610,2018-12-22,2018-12,renarsvilnis,2019-1-7,16
31611,2018-12-22,2018-12,mikefowler,2018-12-24,3
31612,2018-12-22,2018-12,aluokkal,2018-12-31,9
31614,2018-12-22,2018-12,admosity,2018-12-24,2
31615,2018-12-23,2018-12,BendingBender,2018-12-24,2
31616,2018-12-23,2018-12,beheh,2018-12-24,2
31617,2018-12-23,2018-12,skubarenko,2019-1-4,13
31618,2018-12-23,2018-12,atatanasov,2018-12-24,2
31619,2018-12-23,2018-12,danilobuerger,2018-12-24,2
31620,2018-12-23,2018-12,ffflorian,2018-12-24,2
31621,2018-12-23,2018-12,BendingBender,2018-12-24,2
31622,2018-12-23,2018-12,BendingBender,2018-12-24,2
31624,2018-12-23,2018-12,BendingBender,2018-12-24,2
31625,2018-12-23,2018-12,asermax,2018-12-31,8
31626,2018-12-23,2018-12,execfera,2018-12-24,2
31627,2018-12-23,2018-12,n1ghtmare,2018-12-31,8
31629,2018-12-24,2018-12,nanspro,2019-1-7,15
31630,2018-12-24,2018-12,BendingBender,2018-12-24,1
31631,2018-12-24,2018-12,BendingBender,2018-12-24,1
31632,2018-12-24,2018-12,wirwolf,2018-12-31,8
31633,2018-12-24,2018-12,emrecamasuvi,2018-12-31,8
31634,2018-12-24,2018-12,BendingBender,2018-12-24,1
31635,2018-12-24,2018-12,leethree,2018-12-24,1
31636,2018-12-24,2018-12,BendingBender,2018-12-24,1
31637,2018-12-24,2018-12,BendingBender,2018-12-24,1
31638,2018-12-24,2018-12,BendingBender,2018-12-24,1
31639,2018-12-24,2018-12,BendingBender,2018-12-24,1
31641,2018-12-24,2018-12,BendingBender,2018-12-31,8
31642,2018-12-24,2018-12,BendingBender,2018-12-24,1
31643,2018-12-24,2018-12,BendingBender,2018-12-24,1
31644,2018-12-24,2018-12,BendingBender,2018-12-24,1
31645,2018-12-24,2018-12,BendingBender,2018-12-31,8
31646,2018-12-24,2018-12,BendingBender,2018-12-24,1
31647,2018-12-24,2018-12,duranhumes,2018-12-24,1
31648,2018-12-24,2018-12,BendingBender,2018-12-24,1
31649,2018-12-24,2018-12,BendingBender,2018-12-24,1
31650,2018-12-24,2018-12,BendingBender,2018-12-24,1
31651,2018-12-24,2018-12,BendingBender,2018-12-24,1
31652,2018-12-24,2018-12,BendingBender,2018-12-24,1
31653,2018-12-24,2018-12,BendingBender,2018-12-24,1
31654,2018-12-24,2018-12,BendingBender,2018-12-24,1
31655,2018-12-24,2018-12,dobesv,2018-12-31,7
31656,2018-12-24,2018-12,BendingBender,2018-12-24,1
31657,2018-12-24,2018-12,BendingBender,2018-12-24,1
31658,2018-12-24,2018-12,BendingBender,2018-12-24,1
31659,2018-12-24,2018-12,BendingBender,2018-12-24,1
31660,2018-12-24,2018-12,BendingBender,2018-12-24,1
